,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
0,-1.3141403248624128,-1.2695886078926157,-0.38314913469923256,-1.0084276074745087,0.36367559575304137,-0.9512581975269359,-0.7870098359187703,-0.9091757415789933,-0.6220429093136652,-0.8885949200610787,-0.9118692662572888,-0.5914967004692989,-1.4252037839861413,-1.2908606552815105,-0.8152692173213969,-0.6933738358547403,0.4171560073730112
1,1.03845773647019,-0.5948778612638775,-1.5089697672522062,-1.0084276074745087,-1.0926432000852366,1.397066741579741,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,1.025583971163073,-1.392627811474239,0.9149578049696975,1.3026331921493992,0.8970309292844053,1.1790596782226306,0.4171560073730112
2,0.8430141422650266,0.6126413400944242,0.5052051540074275,1.053008982899709,-1.0926432000852366,-0.9512581975269359,1.2119213838652076,1.7249586613950545,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,1.002830716790987,-0.33435587154854973,0.46223599569257046,-0.6933738358547403,0.4171560073730112
3,0.07661141814674166,0.6126413400944242,-0.9162573480630853,-0.039941516957797574,-1.0926432000852366,-0.9512581975269359,-1.030565355846916,-0.11167828179290762,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.886773506165498,-1.216930731859097,-0.2601168027876785,-0.32742630104815695,-0.6933738358547403,0.4171560073730112
4,0.605102877965487,0.6126413400944242,0.7943319354992778,-1.0084276074745087,1.2445060072929777,-0.9512581975269359,0.4884402572048707,-0.9091757415789933,0.7824208998004298,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,-0.7457883088209499,0.3645966469990611,1.5321794758399905,-0.6933738358547403,0.4171560073730112
5,-0.08231745016390216,0.6126413400944242,1.8697505511854904,1.568201049552228,1.0200838541001624,-0.9512581975269359,1.2119213838652076,1.7249586613950545,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,1.63337419100219,1.7657263472844207,1.6879573755229167,-0.5098180337300067,1.8518223689858484,0.4171560073730112
6,0.6105702897239497,0.6126413400944242,0.22929951797549405,-1.0084276074745087,0.8665203436489654,-0.9512581975269359,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,-0.45556225154738533,-0.2591937025765333,0.3264799139163994,-0.6933738358547403,0.4171560073730112
7,0.21233499911835899,0.6126413400944242,0.5604659933088684,1.0126612601395482,0.6067354606327496,-0.9512581975269359,-0.33007347183400404,-0.11167828179290762,-0.014008267578856462,-0.8885949200610787,-0.9118692662572888,-0.08779045425098692,0.9149578049696975,-0.2476314877221284,-0.12070247001619361,-0.6933738358547403,0.4171560073730112
8,-0.8042931376379595,-1.9260199496591566,0.772433738778536,1.1814710110213549,-1.0926432000852366,-0.9512581975269359,-0.7870098359187703,0.4214436267658298,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,-0.3822755393187493,1.4969995577744197,0.20539746443696155,-1.106864815868619,-0.6933738358547403,0.4171560073730112
9,0.3714629838541763,0.6126413400944242,0.5946101554135107,-1.0084276074745087,1.1183162812986642,-0.9512581975269359,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,-1.216930731859097,0.1427634285163447,1.4530111953934148,-0.6933738358547403,0.4171560073730112
10,-0.0790346450636911,-1.2695886078926157,0.8575214763226104,1.2194764852073412,-1.0926432000852366,-0.9512581975269359,-0.553879852258038,0.7882918871029566,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.024046291764370537,-0.6215436195498326,-0.22627909148607384,-0.7199393542384337,-0.6933738358547403,0.4171560073730112
11,0.4804985758645693,0.6126413400944242,1.3229630946905322,1.3461624060151178,1.0342061060324053,-0.9512581975269359,1.2119213838652076,0.7882918871029566,1.2762198144969565,-0.8885949200610787,-0.9118692662572888,1.0005742010102743,-0.13630411664847422,-0.3535786136918081,0.2585993300821762,1.274110304601538,0.4171560073730112
12,0.15109729862347068,0.6126413400944242,1.0676948834960707,0.8932787581987862,1.3311542285934497,-0.9512581975269359,0.677054655280598,0.4214436267658298,1.055578134763634,-0.8885949200610787,-0.9118692662572888,1.0005742010102743,1.002830716790987,0.5101487970851128,-0.30549868056954554,0.34800958736528054,0.4171560073730112
13,0.9244763472835072,0.6126413400944242,-1.5089697672522062,-1.0084276074745087,-1.0926432000852366,0.7890426033159553,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.13630411664847422,-0.11238514556821834,0.8329111666456033,-0.6933738358547403,0.4171560073730112
14,1.7007130401744086,0.6126413400944242,0.9014715031673199,-1.0084276074745087,1.309298286294376,1.198652567301163,0.09312199579724494,-0.9091757415789933,0.6201974792519541,0.7219404319504388,1.025583971163073,0.4145652130592933,1.085345596609883,0.6714217015201881,1.4302920312517484,-0.6933738358547403,0.4171560073730112
15,0.7035498844276309,-0.8958425849142532,-1.5089697672522062,-1.0084276074745087,-1.0926432000852366,1.23658866844465,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.102197295138235,0.8628835826532357,-1.392627811474239,-0.13630411664847422,-0.7287604617670408,0.03823640839625013,-0.6933738358547403,-2.5500835061962266
16,-1.3125855001015516,-1.973646432667966,0.31021666668349784,-1.0084276074745087,0.9248889226668551,-0.9512581975269359,-0.11466552912067883,-0.9091757415789933,0.2269740588106298,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,-0.3558996383390877,-1.0948108295767687,-1.3886355329920133,1.274110304601538,0.4171560073730112
17,0.6735336610408653,0.6126413400944242,0.29671830643945546,0.6406970680667979,0.781509909814243,-0.9512581975269359,0.4884402572048707,-0.11167828179290762,0.7824208998004298,-0.8885949200610787,-0.9118692662572888,0.2825590882429944,1.7159670576621973,0.5435596636005977,0.6024685712034432,-0.6933738358547403,0.4171560073730112
18,1.1283734256759725,0.6126413400944242,0.18832434896500821,-1.0084276074745087,0.8363459384285067,-0.9512581975269359,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,0.21490932501827886,0.11907801499485866,2.7502419621705902,-0.6933738358547403,0.4171560073730112
19,0.6836293698568809,0.6126413400944242,-0.15431997141316534,-1.0084276074745087,0.5657679612229115,-0.9512581975269359,0.4884402572048707,-0.9091757415789933,0.9266292180417527,-0.8885949200610787,-0.9118692662572888,0.2062324883861981,-0.6215436195498326,-1.2064232644917314,2.8098744102929474,-0.6933738358547403,0.4171560073730112
20,1.628651072369215,0.6126413400944242,1.789989804571615,1.5497284958958228,0.8769012693980863,0.6909167231130499,1.2119213838652076,1.6955310565659147,1.3712361530206605,1.3481079153593327,1.2299011223287,1.8907689799240057,1.5263341835006714,0.7075723771965444,1.243188928728697,-0.6933738358547403,0.4171560073730112
21,-0.8652883189967472,-1.8283444717127597,0.5325592936423058,-1.0084276074745087,1.0775666440534801,-0.9512581975269359,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.7077997970295569,-0.7457883088209499,0.8183607454994892,-1.24067618212146,-0.6933738358547403,0.4171560073730112
22,1.1780489077587626,-1.2695886078926157,1.5068387429377854,1.4237655340563735,1.0682643143392878,1.4361793769808164,1.2119213838652076,-0.11167828179290762,1.2762198144969565,1.3481079153593327,1.5318703491600765,0.5261020931281168,1.23672477148962,2.042159912216121,1.1233906289608062,-0.6933738358547403,0.4171560073730112
23,1.474461272668506,0.6126413400944242,-1.5089697672522062,-1.0084276074745087,-1.0926432000852366,0.9771629669897507,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.4151508470254068,1.025583971163073,-1.392627811474239,0.7198751941749627,0.37851274213987635,1.2418779906496937,-0.6933738358547403,-1.9808959120964678
24,-0.7555355162965935,0.6126413400944242,0.189410645822327,-1.0084276074745087,0.8371514074634456,-0.9512581975269359,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,-0.13630411664847422,-1.2362889350813226,-0.679055767863255,-0.6933738358547403,0.4171560073730112
25,0.5246459834434093,0.6126413400944242,-0.35950571611224447,0.503602502817705,-1.0926432000852366,0.7069134818603332,-0.7870098359187703,0.4214436267658298,-1.01202208632022,1.102197295138235,1.1418864893093679,-0.5914967004692989,-0.8128759457749011,-0.02652980810732516,0.8175113854114949,-0.6933738358547403,0.4171560073730112
26,-0.8873182652252357,0.6126413400944242,-0.04271822175385635,-1.0084276074745087,0.6577316494673389,-0.9512581975269359,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.47248902671555915,-1.4252037839861413,-1.266299071726015,-0.6697784784846953,-0.6933738358547403,0.4171560073730112
27,1.7362118062217204,0.6126413400944242,0.17503584255267207,0.6985341549717667,0.5764681901656495,1.1928644915795747,0.4884402572048707,0.4214436267658298,0.4365063432174103,1.8238115267847583,1.5945417449674764,0.2062324883861981,1.4363952005978338,0.48112904998662925,1.2380098781531974,-0.6933738358547403,0.4171560073730112
28,-1.5090858171850003,0.6126413400944242,-0.3665344020288441,-1.0084276074745087,0.37902065343599245,-0.9512581975269359,-0.11466552912067883,-0.9091757415789933,0.4365063432174103,-0.8885949200610787,-0.9118692662572888,-0.08779045425098692,0.8966753304380293,-1.481889756788798,-0.697019355123377,-0.6933738358547403,0.4171560073730112
29,2.258379508373689,0.6126413400944242,1.2859452631954287,1.1221603635811288,1.3874956565436274,1.2629458566137084,1.2119213838652076,0.4214436267658298,1.3712361530206605,1.6228478678297915,1.4420083722657386,1.63337419100219,1.7159670576621973,1.3294777049370976,1.7715178205446902,-0.6933738358547403,0.4171560073730112
30,0.3004574419162026,0.6126413400944242,0.8003205841404883,0.8803172650467384,1.1283426171347095,0.6267727315863801,1.2119213838652076,-0.11167828179290762,1.3712361530206605,0.7219404319504388,0.6145987562142899,1.3845982026528707,0.7198751941749627,-0.3020032812587944,-0.28625656273481537,-0.6933738358547403,0.4171560073730112
31,1.6797877089944822,0.6126413400944242,0.09765002546323533,0.8246452725866689,-1.0926432000852366,1.0626604827187667,-1.030565355846916,-0.11167828179290762,-1.01202208632022,0.7219404319504388,0.8628835826532357,-0.3822755393187493,1.4363952005978338,0.5431968926594691,1.5633508169151606,-0.6933738358547403,0.4171560073730112
32,-0.8874345453715797,0.6126413400944242,0.408601499910504,1.0027691682996096,-1.0926432000852366,-0.9512581975269359,1.0384266387566279,1.6955310565659147,-1.01202208632022,-0.8885949200610787,-0.9118692662572888,0.4145652130592933,-1.216930731859097,-0.6629875468755987,-0.5175587279447134,1.4101977484824884,0.4171560073730112
33,1.1143312609077252,-1.635819008238273,0.3354055131471791,-1.0084276074745087,0.9427393739739698,-0.9512581975269359,1.2119213838652076,-0.9091757415789933,1.3712361530206605,-0.8885949200610787,-0.9118692662572888,0.57600083255672,1.4969995577744197,1.9696805418333374,3.0040640370732223,-0.6933738358547403,0.4171560073730112
34,0.5420234621727751,0.6126413400944242,-1.5089697672522062,-1.0084276074745087,-1.0926432000852366,0.48380035747018346,-1.28586614980189,-0.9091757415789933,-1.01202208632022,0.11520472270047259,0.17439810615653153,-1.392627811474239,-0.7457883088209499,-0.8214394696848005,0.47171418650685826,-0.6933738358547403,0.4171560073730112
35,1.771621988593208,0.6126413400944242,-1.5089697672522062,-1.0084276074745087,-1.0926432000852366,1.4555226937272205,-1.28586614980189,-0.9091757415789933,-1.01202208632022,1.7851942324344574,1.476085928038835,-1.392627811474239,1.23672477148962,0.4998486025941874,1.3836349316505425,-0.6933738358547403,-1.9808959120964678
36,1.2306670368725132,0.6126413400944242,1.1330760844135712,1.2432483111243324,1.0437817145211588,1.1368309028516803,0.677054655280598,1.371073277691191,1.055578134763634,1.3481079153593327,1.299251518747625,1.3190855118620117,0.49135734853463525,0.489996646988158,1.1849306785352707,-0.6933738358547403,0.4171560073730112
